Locus 95% CIs

gst = Nei & Chesser, 1983
Gst = Hedrick, 2005
GGst = Meirmans & Hedrick, (2011)
D = Jost, 2008
Fst = Weir & Cockerham, 1984
Fis = Weir & Cockerham, 1984
Fit = Weir & Cockerham, 1984


gst

locus	actual	lower	upper
Locus812	-0.0225	-0.1892	 0.1680
Locus813	 0.1441	-0.0880	 0.3673
Locus814	 0.2435	-0.0028	 0.4582
Locus815	 0.1942	-0.1725	 0.5667
Locus816	 0.2778	 0.0624	 0.4682
Locus817	 0.6510	 0.3609	 0.9088
Locus818	 0.4915	-0.0137	 0.8441
Locus819	 0.1817	-0.0282	 0.3998
Locus820	-0.0310	-0.2130	 0.1894
Locus821	 0.4976	 0.2098	 0.8261
Locus822	 0.2407	-0.1183	 0.6117
Locus823	 0.0669	-0.1336	 0.2477
Locus824	 0.4609	 0.2552	 0.6798
Locus825	-0.1775	-0.3444	-0.0252
Locus826	 0.2929	 0.0825	 0.5390
Locus827	 0.5137	 0.1898	 0.7575
Locus828	 0.4030	-0.0348	 0.6537
Locus829	 0.2452	-0.0928	 0.5232
Locus830	 0.2342	-0.0689	 0.5384
Locus831	 0.2733	-0.0326	 0.6157
Locus832	 0.4221	 0.1610	 0.8198
Locus833	-0.0785	-0.2769	 0.1113
Locus834	 0.0859	-0.1062	 0.3490
Locus835	 0.5777	 0.2249	 0.8819
Locus836	 0.3880	 0.1442	 0.5743
Locus837	 0.4447	 0.2564	 0.6200
Locus838	 0.2784	 0.0002	 0.5382
Locus839	 0.7042	 0.4314	 0.9436
Locus840	 0.4007	 0.1252	 0.6596
Locus841	 0.5707	 0.3012	 0.7866
Locus842	 0.6823	 0.2429	 1.0448
Locus843	 0.4399	 0.2177	 0.6105
Locus844	 0.0807	-0.1370	 0.4091
Locus845	 0.1976	-0.1131	 0.4972
Locus846	-0.0273	-0.2467	 0.1768
Locus847	 0.5657	 0.3325	 0.8233
Locus848	-0.0085	-0.2129	 0.1858
Locus849	 0.1560	-0.0414	 0.3384
Locus850	 0.6745	 0.0712	 0.9544
Locus851	 0.0718	-0.1210	 0.2899
Locus852	 0.6625	 0.3847	 0.8872
Locus853	 0.3598	 0.1696	 0.5571
Locus854	 0.6194	 0.1929	 0.8979
Locus855	 0.2695	 0.0448	 0.5458
Locus856	 0.2207	-0.0154	 0.4959
Locus857	 0.3703	-0.0229	 0.7004
Locus858	 0.3822	 0.1220	 0.6428
Locus859	 0.2604	-0.0212	 0.4977
Locus860	 0.3137	-0.1488	 0.7813
Locus861	-0.0193	-0.2303	 0.2284
Locus862	 0.3557	 0.0028	 0.6684
Locus863	 0.5468	 0.1888	 0.8825
Locus864	 0.4058	 0.1636	 0.6410
Locus865	 0.5488	 0.3823	 0.7153
Locus866	 0.0021	-0.1799	 0.1957
Locus867	 0.5353	 0.2077	 0.8445
Locus868	 0.1313	-0.0926	 0.3246
Locus869	-0.0219	-0.2184	 0.1675
Locus870	 0.3375	 0.0885	 0.5282
Locus871	 0.3355	 0.1001	 0.5567
Locus872	 0.2939	 0.0808	 0.5032
Locus873	 0.2507	 0.0326	 0.4812
Locus874	 0.4718	 0.2556	 0.7007
Locus875	 0.2161	 0.0399	 0.4491
Locus876	 0.5567	 0.0003	 0.9000
Locus877	 0.2781	 0.0755	 0.4617
Locus878	-0.1604	-0.4687	 0.0650
Locus879	-0.0378	-0.1141	 0.0174
Locus880	 0.4272	 0.1302	 0.7752
Locus881	 0.1876	-0.0886	 0.5325
Locus882	 0.1311	-0.2890	 0.4897
Locus883	 0.3744	 0.1721	 0.5539
Locus884	 0.5751	 0.3711	 0.7905
Locus885	 0.2432	-0.0804	 0.5676
Locus886	 0.2173	-0.0865	 0.6161
Locus887	 0.6721	 0.2563	 0.9695
Locus888	 0.2212	 0.0016	 0.4019
Locus889	 0.0465	-0.1739	 0.2884
Locus890	 0.2874	 0.1072	 0.4874
Locus891	 0.1415	-0.0230	 0.3039
Locus892	 0.1143	-0.1820	 0.4470
Locus893	 0.4726	 0.2953	 0.6427
Locus894	 0.5838	 0.2452	 0.8425
Locus895	 0.3119	 0.1333	 0.5519
Locus896	-0.1567	-0.3293	 0.0559
Locus897	 0.2588	-0.0105	 0.5095
Locus898	 0.1185	-0.0873	 0.4343
Locus899	 0.6765	 0.3665	 0.9084
Locus900	 0.4786	 0.2821	 0.6807
Locus901	 0.2205	 0.0187	 0.4304
Locus902	 0.5241	 0.0921	 0.7628
Locus903	 0.4909	 0.2388	 0.7627
Locus904	 0.4570	-0.0306	 0.7719
Locus905	 0.1306	-0.1654	 0.3748
Locus906	 0.2938	 0.1263	 0.4590
Locus907	 0.0761	-0.1502	 0.2958
Locus908	-0.1230	-0.2946	 0.0401
Locus909	 0.3147	-0.0143	 0.6536
Locus910	 0.2148	-0.0532	 0.5236
Locus911	-0.2571	-0.4541	-0.0531
Locus912	 0.2201	-0.0468	 0.4697
Locus913	 0.0760	-0.1234	 0.2772
Locus914	 0.4507	 0.2540	 0.6583
Locus915	-0.0200	-0.2238	 0.1985
Locus916	 0.4364	 0.2704	 0.6179
Locus917	 0.4979	 0.2898	 0.6899
Locus918	 0.0408	-0.1711	 0.2305
Locus919	 0.0911	-0.1162	 0.3461
Locus920	 0.1734	-0.1045	 0.4694
Locus921	 0.2687	-0.0694	 0.5347
Locus922	 0.6620	 0.1919	 0.9595
Locus923	 0.4212	 0.2083	 0.6268
Locus924	 0.2589	-0.0224	 0.5530
Locus925	 0.1191	-0.1140	 0.4021
Locus926	 0.4230	 0.1609	 0.6383
Locus927	 0.4081	 0.0653	 0.6641
Locus928	-0.0686	-0.2576	 0.0982
Locus929	 0.0583	-0.1224	 0.3223
Locus930	 0.1296	-0.1851	 0.5019
Locus931	 0.4293	 0.1282	 0.7442
Locus932	 0.4703	 0.0986	 0.7562
Locus933	 0.4104	 0.0155	 0.6992
Locus934	-0.0464	-0.3361	 0.1902
Locus935	 0.5329	 0.0412	 0.8981
Locus936	 0.0862	-0.1551	 0.2919
Locus937	 0.1098	-0.1351	 0.3406
Locus938	 0.5616	 0.0051	 0.8971
Locus939	 0.5209	 0.2259	 0.7627
Locus940	 0.3450	 0.1240	 0.5435
Locus941	 0.4151	 0.2152	 0.6140
Locus942	 0.1462	-0.1780	 0.5185
Locus943	 0.1034	-0.1148	 0.3700
Locus944	 0.1207	-0.1336	 0.3566
Locus945	 0.5053	 0.0693	 0.8247
Locus946	-0.0490	-0.2088	 0.1288
Locus947	 0.5837	 0.3845	 0.7569
Locus948	 0.1169	-0.1565	 0.3732
Locus949	 0.3997	 0.0952	 0.7229
Locus950	 0.5513	 0.3508	 0.7621
Locus951	 0.6001	 0.4466	 0.7646
Locus952	 0.0780	-0.1316	 0.3750
Locus953	-0.0039	-0.2002	 0.1810
Locus954	 0.4312	 0.1458	 0.6512
Locus955	 0.0191	-0.1604	 0.1908
Locus956	 0.1043	-0.0951	 0.3121
Locus957	 0.1738	-0.0322	 0.3815
Locus958	 0.2666	-0.0608	 0.5520
Locus959	 0.1849	-0.1012	 0.5548
Locus960	-0.1361	-0.2968	 0.0621
Locus961	 0.6193	 0.2910	 0.9133
Locus962	 0.3548	 0.1587	 0.5836
Locus963	 0.7312	 0.3206	 1.0314
Locus964	 0.4160	-0.0525	 0.8199
Locus965	 0.2524	-0.0247	 0.4584
Locus966	 0.4030	 0.1304	 0.6093
Locus967	-0.0273	-0.2833	 0.3771
Locus968	 0.4506	 0.2672	 0.6564
Locus969	 0.0967	-0.2101	 0.3763
Locus970	-0.0187	-0.3531	 0.3210
Locus971	 0.2191	-0.0188	 0.4427
Locus972	-0.1031	-0.2484	 0.0946
Locus973	 0.1330	-0.0936	 0.3338
Locus974	 0.0106	-0.2099	 0.2093
Locus975	 0.1191	-0.1201	 0.3553
Locus976	 0.3548	 0.0901	 0.6534
Locus977	 0.3439	 0.0148	 0.6951
Locus978	 0.2628	 0.0469	 0.5461
Locus979	 0.1903	-0.0185	 0.4534
Locus980	 0.1154	-0.0847	 0.3362
Locus981	 0.6721	 0.5171	 0.8290
Locus982	 0.1850	-0.1396	 0.5339
Locus983	-0.0883	-0.3266	 0.1919
Locus984	 0.2704	 0.0952	 0.4995
Locus985	 0.1948	-0.0666	 0.4539
Locus986	 0.0127	-0.1541	 0.2380
Locus987	 0.1145	-0.0807	 0.3221
Locus988	 0.2877	 0.1159	 0.5024
Locus989	 0.6770	 0.4894	 0.8520
Locus990	 0.2436	-0.0098	 0.4582
Locus991	 0.3067	-0.0949	 0.6402
Locus992	 0.0602	-0.1070	 0.2207
Locus993	 0.3013	-0.0199	 0.6301
Locus994	-0.0796	-0.2685	 0.1068
Locus995	 0.6619	 0.1353	 1.0049
Locus996	 0.3522	 0.1008	 0.5642
Locus997	 0.1855	-0.1241	 0.4311
Locus998	 0.1564	-0.0804	 0.4703
Locus999	 0.1309	-0.0962	 0.3399
Locus1000	 0.5860	 0.3062	 0.8192
Locus1001	-0.1789	-0.3279	-0.0099
Locus1002	 0.2472	-0.1187	 0.6157
Locus1003	-0.0090	-0.2297	 0.2008
Locus1004	 0.6447	 0.3227	 0.9354
Locus1005	 0.0026	-0.2256	 0.2142
Locus1006	 0.3966	-0.0171	 0.7374
Locus1007	 0.0374	-0.1611	 0.2682
Locus1008	 0.2212	-0.0553	 0.4418
Locus1009	 0.1300	-0.1484	 0.3888
Locus1010	 0.5465	 0.1442	 0.8388
Locus1011	 0.1403	-0.0513	 0.3432
Locus1012	 0.3764	 0.1758	 0.5439
Locus1013	-0.2670	-0.4419	-0.1048
Locus1014	 0.5525	 0.2542	 0.7366
Locus1015	 0.3048	-0.0505	 0.5808
Locus1016	-0.0234	-0.2380	 0.2215
Locus1017	 0.1690	-0.1110	 0.4678
Locus1018	 0.1562	-0.0645	 0.3519
Locus1019	 0.1361	-0.0964	 0.3238
Locus1020	-0.1025	-0.3612	 0.1433
Locus1021	 0.7131	 0.2681	 0.9789
Locus1022	 0.5765	 0.0067	 0.9592
Locus1023	 0.2232	 0.0109	 0.4783
Locus1024	 0.0401	-0.1612	 0.2418
Locus1025	 0.0261	-0.1419	 0.3183
Locus1026	 0.3302	 0.0589	 0.6531
Locus1027	-0.0650	-0.2558	 0.1390
Locus1028	-0.0895	-0.2915	 0.1211
Locus1029	 0.3939	 0.1666	 0.6649
Locus1030	 0.1649	-0.0530	 0.4754
Locus1031	 0.4545	-0.0564	 0.8551
Locus1032	 0.0910	-0.1271	 0.3205
Locus1033	 0.2184	-0.1729	 0.5004
Locus1034	 0.0768	-0.1481	 0.2956
Locus1035	 0.0920	-0.1153	 0.2883
Locus1036	 0.1911	-0.0182	 0.4021
Locus1037	-0.3413	-0.5052	-0.1866
Locus1038	 0.2365	-0.0847	 0.4978
Locus1039	 0.1106	-0.0701	 0.3160
Locus1040	 0.1171	-0.0777	 0.3704
Locus1041	 0.3956	-0.0251	 0.8063
Locus1042	 0.1620	-0.0712	 0.3737
Locus1043	 0.1008	-0.1513	 0.3916
Locus1044	-0.0520	-0.3505	 0.2471
Locus1045	 0.0636	-0.2593	 0.4761
Locus1046	-0.1007	-0.2832	 0.0975
Locus1047	 0.0973	-0.1300	 0.3648
Locus1048	 0.3182	 0.0219	 0.5633
Locus1049	 0.6895	 0.5251	 0.8359
Locus1050	-0.1706	-0.3170	 0.0199
Locus1051	 0.3115	 0.0133	 0.5917
Locus1052	 0.6129	 0.4131	 0.7813
Locus1053	 0.3409	 0.0844	 0.5574
Locus1054	-0.1860	-0.4326	 0.0652
Locus1055	 0.0858	-0.1246	 0.3595
Locus1056	 0.8448	 0.0335	 1.0318
Locus1057	 0.2652	 0.0307	 0.4924
Locus1058	 0.3041	 0.0923	 0.4871
Locus1059	 0.1954	-0.0293	 0.4129
Locus1060	 0.4012	 0.1603	 0.6319
Locus1061	 0.4488	 0.2051	 0.6491
Locus1062	 0.3218	 0.1526	 0.4997
Locus1063	 0.0611	-0.1685	 0.3053
Locus1064	 0.3332	-0.0192	 0.6729
Locus1065	 0.5756	 0.3642	 0.7563
Locus1066	 0.0504	-0.2748	 0.4262
Locus1067	 0.0971	-0.1180	 0.3021
Locus1068	 0.0552	-0.1537	 0.2753
Locus1069	 0.4539	-0.0227	 0.7831
Locus1070	 0.3638	 0.1098	 0.5918
Locus1071	-0.0227	-0.2132	 0.2133
Locus1072	 0.5498	 0.3497	 0.7547
Locus1073	-0.0410	-0.2532	 0.2451
Locus1074	 0.3818	-0.0290	 0.6910
Locus1075	 0.4735	 0.2273	 0.6750
Locus1076	 0.4777	-0.0085	 0.7935
Locus1077	 0.2857	-0.0498	 0.6485
Locus1078	 0.2207	-0.1314	 0.5429
Locus1079	 0.0399	-0.1590	 0.2895
Locus1080	 0.5772	 0.1688	 0.9494
Locus1081	 0.1436	-0.0508	 0.3545
Locus1082	 0.0302	-0.1264	 0.2266
Locus1083	 0.3191	-0.0657	 0.5980
Locus1084	 0.3347	 0.1187	 0.5706
Locus1085	 0.1532	-0.1780	 0.4701
Locus1086	 0.5074	 0.2109	 0.7575
Locus1087	 0.3302	-0.0012	 0.6374
Locus1088	 0.1128	-0.0612	 0.3203
Locus1089	 0.4955	 0.3191	 0.6543
Locus1090	-0.0811	-0.2417	 0.0683
Locus1091	 0.3612	-0.0554	 0.8167
Locus1092	 0.2495	-0.0687	 0.4489
Locus1093	 0.1483	-0.1435	 0.5340
Locus1094	 0.5734	 0.3200	 0.8362
Locus1095	 0.4935	 0.2717	 0.6914
Locus1096	-0.1469	-0.3760	 0.0720
Locus1097	 0.6668	 0.3164	 0.9453
Locus1098	 0.2626	-0.0974	 0.5875
Locus1099	 0.1683	-0.1229	 0.4784
Locus1100	 0.2869	-0.0138	 0.5188
Locus1101	 0.2712	-0.0310	 0.5984
Locus1102	 0.2464	 0.0453	 0.4461
Locus1103	 0.1028	-0.1529	 0.3194
Locus1104	 0.6604	 0.4522	 0.8537
Locus1105	 0.1505	-0.0842	 0.4258
Locus1106	 0.3763	-0.0245	 0.6518
Locus1107	 0.4426	 0.0523	 0.6993
Locus1108	 0.3846	 0.0626	 0.6690
Locus1109	 0.3683	 0.0701	 0.6654
Locus1110	-0.1031	-0.2500	 0.0941
Locus1111	-0.1766	-0.4082	 0.0204
Locus1112	 0.0841	-0.1913	 0.3618
Locus1113	 0.5124	 0.1301	 0.7993
Locus1114	 0.2531	-0.0687	 0.5172
Locus1115	 0.3190	 0.0277	 0.5258
Locus1116	-0.0732	-0.2778	 0.2013
Locus1117	 0.8149	 0.5033	 1.0142
Locus1118	 0.4576	 0.2405	 0.6320
Locus1119	 0.2584	-0.0532	 0.5352
Locus1120	 0.2589	 0.0035	 0.4853
Locus1121	 0.0776	-0.2192	 0.3520
Locus1122	 0.6501	-0.0508	 1.0293
Locus1123	 0.4474	 0.1825	 0.6502
Locus1124	 0.2504	 0.0342	 0.4905
Locus1125	 0.6141	 0.2257	 0.9260
Locus1126	 0.1784	-0.1182	 0.4415
Locus1127	 0.1626	-0.1380	 0.4126
Locus1128	 0.1546	-0.0556	 0.3683
Locus1129	-0.1218	-0.2416	 0.0092
Locus1130	 0.0026	-0.2394	 0.2679
Locus1131	 0.2376	 0.0282	 0.4501
Locus1132	 0.2188	 0.0220	 0.3963
Locus1133	 0.8743	 0.5750	 1.0211
Locus1134	 0.0748	-0.1699	 0.2897
Locus1135	 0.3503	 0.1174	 0.5301
Locus1136	 0.6346	-0.0091	 1.0464
Locus1137	 0.2542	 0.0092	 0.4732
Locus1138	 0.4090	 0.0743	 0.7769
Locus1139	 0.2246	 0.0246	 0.4079
Locus1140	-0.0657	-0.2215	 0.1095
Locus1141	 0.3082	 0.0138	 0.6043
Locus1142	 0.6020	 0.4019	 0.7892
Locus1143	 0.3292	-0.1223	 0.7948
Locus1144	 0.0232	-0.1392	 0.2218
Locus1145	 0.2620	 0.0591	 0.4742
Locus1146	 0.5374	 0.2814	 0.8064
Locus1147	 0.0048	-0.2810	 0.3219
Locus1148	 0.4255	 0.2349	 0.5941
Locus1149	 0.4449	 0.1921	 0.6483
Locus1150	 0.0380	-0.1553	 0.2901
Locus1151	-0.1770	-0.3356	-0.0225
Locus1152	 0.2743	 0.0615	 0.4843
Locus1153	 0.2517	-0.0714	 0.5643
Locus1154	 0.4273	 0.2176	 0.6431
Locus1155	 0.2599	 0.0450	 0.4595
Locus1156	 0.3147	 0.0991	 0.4900
Locus1157	 0.0453	-0.1858	 0.2630
Locus1158	 0.6563	 0.4793	 0.8463
Locus1159	 0.3324	-0.1266	 0.7228
Locus1160	-0.0969	-0.2573	 0.0824
Locus1161	 0.4681	 0.0804	 0.7429
Locus1162	 0.4275	 0.1689	 0.6482
Locus1163	 0.2151	 0.0139	 0.4471
Locus1164	 0.0584	-0.1801	 0.2552
Locus1165	-0.1134	-0.3090	 0.0855
Locus1166	 0.5674	 0.2491	 0.8287
Locus1167	 0.0012	-0.1853	 0.1749
Locus1168	 0.6317	 0.3727	 0.8671
Locus1169	 0.1113	-0.1082	 0.3503
Locus1170	 0.0824	-0.1199	 0.2883
Locus1171	 0.0393	-0.1475	 0.2702
Locus1172	 0.1329	-0.0571	 0.3339
Locus1173	 0.2243	 0.0309	 0.4017
Locus1174	 0.5479	 0.2701	 0.8629
Locus1175	 0.2748	 0.0913	 0.5079
Locus1176	 0.0269	-0.1573	 0.2172
Locus1177	 0.2604	 0.0480	 0.4548
Locus1178	 0.4779	 0.1533	 0.7677
Locus1179	 0.4273	 0.1621	 0.6587
Locus1180	 0.2896	 0.1068	 0.4856
Locus1181	 0.0770	-0.0918	 0.2518
Locus1182	 0.0624	-0.1313	 0.2865
Locus1183	 0.1951	-0.0060	 0.3906
Locus1184	 0.1621	-0.0321	 0.3620
Locus1185	-0.1045	-0.2853	 0.0867
Locus1186	 0.0616	-0.1716	 0.2547
Locus1187	 0.4135	 0.1939	 0.6126
Locus1188	 0.3888	 0.1830	 0.5702
Locus1189	 0.1097	-0.1277	 0.3407
Locus1190	 0.5341	 0.3550	 0.7067
Locus1191	-0.0950	-0.2468	 0.1135
Locus1192	-0.0702	-0.2486	 0.1071
Locus1193	 0.1402	-0.0705	 0.3582
Locus1194	 0.0847	-0.2761	 0.3488
Locus1195	 0.7277	 0.5538	 0.8762
Locus1196	 0.3095	 0.1365	 0.5073
Locus1197	 0.2864	 0.0889	 0.4872
Locus1198	 0.4766	 0.1095	 0.7803
Locus1199	 0.3651	 0.1488	 0.5749
Locus1200	 0.5886	 0.0867	 0.8527

Fit

locus	actual	lower	upper
Locus1	-0.2460	-0.4170	-0.0284
Locus2	-0.0414	-0.1507	 0.2121
Locus3	 0.4727	 0.0330	 0.8468
Locus4	-0.1608	-0.2957	 0.0158
Locus5	 0.0658	-0.1272	 0.2693
Locus6	 0.0086	-0.1130	 0.2174
Locus7	-0.3263	-0.4266	-0.2056
Locus8	 0.1189	-0.0744	 0.4115
Locus9	-0.3041	-0.4299	-0.1514
Locus10	 0.0571	-0.0830	 0.3110
Locus11	-0.1731	-0.3124	-0.0203
Locus12	-0.2345	-0.4200	-0.0317
Locus13	 0.0616	-0.1431	 0.2386
Locus14	 0.1915	-0.0065	 0.5345
Locus15	-0.1265	-0.1917	-0.0762
Locus16	 0.0249	-0.0911	 0.2263
Locus17	-0.0895	-0.1274	-0.0447
Locus18	 0.2030	 0.0387	 0.3536
Locus19	 0.0183	-0.1204	 0.2124
Locus20	-0.0001	-0.1331	 0.2030
Locus21	-0.0787	-0.1740	 0.0692
Locus22	 0.1708	-0.0185	 0.4792
Locus23	 0.6538	 0.0367	 1.0105
Locus24	-0.0734	-0.2747	 0.1083
Locus25	 0.2870	 0.0287	 0.5433
Locus26	 0.5202	 0.0646	 0.8763
Locus27	 0.2241	 0.0006	 0.4602
Locus28	 0.4521	 0.1294	 0.7023
Locus29	-0.1835	-0.3633	 0.0064
Locus30	 0.0869	-0.0998	 0.3457
Locus31	 0.2894	-0.0066	 0.6517
Locus32	 0.0046	-0.1874	 0.1875
Locus33	 0.1562	-0.0883	 0.3876
Locus34	 0.1326	-0.0473	 0.3131
Locus35	 0.0254	-0.1362	 0.2244
Locus36	-0.0723	-0.1959	 0.0672
Locus37	 0.3791	 0.1774	 0.5906
Locus38	 0.2627	-0.0566	 0.6415
Locus39	-0.0218	-0.1731	 0.1638
Locus40	 0.1832	-0.0712	 0.5408
Locus41	 0.1816	-0.0991	 0.4491
Locus42	-0.1900	-0.3771	-0.0107
Locus43	 0.1699	-0.0520	 0.3436
Locus44	 0.2056	-0.0114	 0.5970
Locus45	 0.1129	-0.0591	 0.3595
Locus46	-0.3524	-0.4896	-0.2141
Locus47	 0.1038	-0.0696	 0.4178
Locus48	 0.1090	-0.0500	 0.3377
Locus49	-0.0496	-0.2000	 0.1828
Locus50	 0.5190	 0.0448	 0.8409
Locus51	 0.0866	-0.1156	 0.3069
Locus52	 0.4645	 0.0046	 0.7598
Locus53	 0.1429	-0.0908	 0.3499
Locus54	-0.0769	-0.2434	 0.1081
Locus55	 0.0013	-0.1989	 0.1999
Locus56	-0.1771	-0.2763	-0.0464
Locus57	 0.5434	 0.1090	 0.8695
Locus58	 0.1373	-0.0445	 0.4166
Locus59	 0.2199	-0.0130	 0.6525
Locus60	 0.5543	 0.3013	 0.7954
Locus61	-0.1748	-0.2819	-0.0639
Locus62	 0.3801	 0.1027	 0.7610
Locus63	-0.0611	-0.2463	 0.1358
Locus64	 0.6496	 0.3167	 1.0028
Locus65	-0.2436	-0.4722	-0.0136
Locus66	-0.1054	-0.2206	 0.0434
Locus67	-0.0639	-0.1720	 0.1184
Locus68	-0.1243	-0.2449	 0.0244
Locus69	 0.0866	-0.1082	 0.3208
Locus70	 0.1151	-0.0554	 0.4383
Locus71	 0.3270	-0.0268	 0.6390
Locus72	 0.2122	-0.0137	 0.3774
Locus73	 0.1408	-0.0236	 0.3066
Locus74	-0.0855	-0.2187	 0.1331
Locus75	-0.0560	-0.1548	 0.0807
Locus76	 0.6407	 0.2663	 0.8584
Locus77	 0.2073	-0.0654	 0.5250
Locus78	-0.1210	-0.3105	 0.0693
Locus79	-0.1963	-0.2922	-0.0656
Locus80	 0.3432	 0.0977	 0.5833
Locus81	 0.4944	 0.3049	 0.6801
Locus82	 0.2915	 0.0048	 0.5551
Locus83	 0.1479	-0.0750	 0.3843
Locus84	 0.1355	-0.0677	 0.2921
Locus85	 0.2046	-0.0035	 0.4297
Locus86	 0.1401	-0.0701	 0.3771
Locus87	 0.2163	-0.0365	 0.4374
Locus88	 0.2625	 0.0647	 0.4969
Locus89	 0.2956	-0.0470	 0.5938
Locus90	 0.2325	-0.0785	 0.5363
Locus91	-0.1103	-0.3002	 0.0552
Locus92	 0.0573	-0.1186	 0.3289
Locus93	 0.3118	 0.0799	 0.5359
Locus94	 0.2284	-0.0497	 0.4817
Locus95	 0.0355	-0.1025	 0.2321
Locus96	 0.0896	-0.1035	 0.3009
Locus97	 0.4108	 0.1673	 0.6553
Locus98	-0.0358	-0.1553	 0.1339
Locus99	 0.1348	-0.0152	 0.3607
Locus100	 0.3837	 0.2191	 0.5303
Locus101	-0.1150	-0.2541	 0.0406
Locus102	 0.2244	-0.0031	 0.4266
Locus103	 0.0192	-0.1526	 0.2113
Locus104	 0.0893	-0.1062	 0.3038
Locus105	-0.1791	-0.2885	 0.0320
Locus106	 0.2896	-0.0365	 0.5788
Locus107	 0.5005	 0.2214	 0.7551
Locus108	 0.0654	-0.0764	 0.3172
Locus109	-0.0834	-0.2021	 0.0823
Locus110	 0.1624	-0.0719	 0.4497
Locus111	 0.4683	-0.0049	 0.7772
Locus112	 0.4374	 0.2121	 0.6444
Locus113	-0.2374	-0.3525	-0.1226
Locus114	 0.1906	-0.0330	 0.3917
Locus115	 0.5976	 0.2112	 0.8717
Locus116	 0.4280	 0.0201	 0.7252
Locus117	-0.0278	-0.1510	 0.1990
Locus118	 0.4483	 0.2772	 0.6289
Locus119	 0.1559	-0.0291	 0.4441
Locus120	 0.4637	 0.1698	 0.8145
Locus121	 0.1705	-0.0305	 0.3954
Locus122	 0.1514	-0.0563	 0.3418
Locus123	 0.4509	 0.1800	 0.6305
Locus124	 0.4149	-0.0029	 0.8146
Locus125	 0.0477	-0.0892	 0.3277
Locus126	-0.2125	-0.3849	-0.0052
Locus127	 0.0267	-0.1087	 0.2293
Locus128	 0.2560	 0.0941	 0.4136
Locus129	 0.0453	-0.1370	 0.2659
Locus130	 0.1573	-0.0254	 0.3505
Locus131	 0.7543	 0.5001	 0.9278
Locus132	 0.4696	 0.0118	 0.7379
Locus133	-0.0049	-0.1761	 0.1649
Locus134	 0.3692	-0.0373	 0.7105
Locus135	 0.3620	 0.1476	 0.5676
Locus136	-0.2343	-0.4078	-0.0111
Locus137	 0.1818	-0.0320	 0.4157
Locus138	 0.2642	 0.0449	 0.4435
Locus139	 0.6901	 0.4781	 0.8696
Locus140	 0.0940	-0.0678	 0.3323
Locus141	 0.4212	 0.0111	 0.8079
Locus142	 0.3891	 0.1794	 0.5945
Locus143	 0.3869	 0.1181	 0.6469
Locus144	 0.0384	-0.1241	 0.2485
Locus145	-0.0099	-0.1957	 0.2043
Locus146	 0.2273	 0.0286	 0.4052
Locus147	 0.2074	-0.0232	 0.5081
Locus148	 0.3290	 0.1583	 0.4887
Locus149	-0.0262	-0.2102	 0.1816
Locus150	-0.0336	-0.2228	 0.1534
Locus151	 0.3757	-0.0317	 0.7283
Locus152	-0.0711	-0.2645	 0.1383
Locus153	 0.4314	-0.0003	 0.8163
Locus154	 0.1495	-0.0389	 0.3198
Locus155	-0.0907	-0.3211	 0.0838
Locus156	 0.0463	-0.1075	 0.3095
Locus157	 0.8840	 0.5489	 1.0276
Locus158	-0.1607	-0.3030	 0.0168
Locus159	 0.1597	-0.0423	 0.4958
Locus160	 0.1631	-0.0620	 0.4391
Locus161	 0.3930	 0.0980	 0.7147
Locus162	-0.0282	-0.1421	 0.1595
Locus163	 0.2606	 0.0213	 0.4487
Locus164	-0.0395	-0.0670	-0.0135
Locus165	 0.1667	-0.0896	 0.4659
Locus166	 0.3615	 0.0743	 0.5834
Locus167	 0.0647	-0.0703	 0.2690
Locus168	 0.1340	-0.0432	 0.4319
Locus169	 0.2950	-0.0362	 0.6027
Locus170	 0.3191	-0.0128	 0.6146
Locus171	-0.1935	-0.4115	-0.0139
Locus172	 0.5228	 0.1309	 0.8274
Locus173	 0.1714	-0.0140	 0.3905
Locus174	 0.1936	 0.0057	 0.5189
Locus175	-0.0822	-0.2614	 0.0900
Locus176	-0.0395	-0.1582	 0.0930
Locus177	 0.2369	-0.0246	 0.5046
Locus178	 0.1562	-0.0147	 0.3658
Locus179	 0.3970	 0.1699	 0.5925
Locus180	-0.1220	-0.2598	 0.0702
Locus181	 0.1345	-0.0914	 0.3863
Locus182	 0.3573	 0.1590	 0.5590
Locus183	 0.5941	 0.3477	 0.7502
Locus184	 0.1117	-0.0397	 0.3736
Locus185	 0.3767	 0.0009	 0.7887
Locus186	 0.1679	-0.0704	 0.3625
Locus187	 0.1180	-0.0512	 0.3687
Locus188	 0.2837	 0.0825	 0.4949
Locus189	 0.2404	 0.0016	 0.4835
Locus190	 0.2990	 0.0210	 0.6600
Locus191	 0.1535	-0.0245	 0.3423
Locus192	 0.6574	 0.0587	 1.0181
Locus193	 0.2562	 0.0146	 0.4948
Locus194	 0.2029	 0.0158	 0.4034
Locus195	 0.5501	 0.1790	 0.8502
Locus196	 0.0264	-0.1125	 0.2622
Locus197	 0.2074	-0.0273	 0.4661
Locus198	 0.7893	 0.3865	 1.0101
Locus199	-0.0757	-0.2108	 0.1029
Locus200	 0.4888	 0.2848	 0.6727
Locus201	 0.8218	 0.5694	 1.0130
Locus202	 0.1329	-0.0876	 0.3566
Locus203	 0.4200	 0.0010	 0.7786
Locus204	 0.6564	 0.1215	 0.9172
